28650	4	0
256	14506	14507	17403	17402	14566	14567	17463	17462	1	0	0	0	0	0	4098	0	0	0	0	0
257	17402	17403	20299	20298	17462	17463	20359	20358	1	0	0	0	0	0	4098	0	0	0	0	0
258	20298	20299	23195	23194	20358	20359	23255	23254	1	0	0	0	0	0	4098	0	0	0	0	0
259	23194	23195	26091	26090	23254	23255	26151	26150	1	0	0	0	0	0	4098	0	0	0	0	0
260	26090	26091	28987	28986	26150	26151	29047	29046	1	0	0	1	0	0	4098	0	0	4096	0	0
261	27	28	2924	2923	87	88	2984	2983	1	1	0	0	0	0	4098	4097	0	0	0	0
262	2923	2924	5820	5819	2983	2984	5880	5879	1	0	0	0	0	0	4098	0	0	0	0	0
263	5819	5820	8716	8715	5879	5880	8776	8775	1	0	0	0	0	0	4098	0	0	0	0	0
264	8715	8716	11612	11611	8775	8776	11672	11671	1	0	0	0	0	0	4098	0	0	0	0	0
265	11611	11612	14508	14507	11671	11672	14568	14567	1	0	0	0	0	0	4098	0	0	0	0	0
266	14507	14508	17404	17403	14567	14568	17464	17463	1	0	0	0	0	0	4098	0	0	0	0	0
267	17403	17404	20300	20299	17463	17464	20360	20359	1	0	0	0	0	0	4098	0	0	0	0	0
268	20299	20300	23196	23195	20359	20360	23256	23255	1	0	0	0	0	0	4098	0	0	0	0	0
269	23195	23196	26092	26091	23255	23256	26152	26151	1	0	0	0	0	0	4098	0	0	0	0	0
270	26091	26092	28988	28987	26151	26152	29048	29047	1	0	0	1	0	0	4098	0	0	4096	0	0
271	28	29	2925	2924	88	89	2985	2984	1	1	0	0	0	0	4098	4097	0	0	0	0
272	2924	2925	5821	5820	2984	2985	5881	5880	1	0	0	0	0	0	4098	0	0	0	0	0
273	5820	5821	8717	8716	5880	5881	8777	8776	1	0	0	0	0	0	4098	0	0	0	0	0
274	8716	8717	11613	11612	8776	8777	11673	11672	1	0	0	0	0	0	4098	0	0	0	0	0
